id,"Длина стандартной трубы, м ",caption,"Общая длина (с раструбом), м ",Внутренняя поверхность трубы ,Цвет трубы снаружи ,title,"Внутренний диаметр, мм ",Основной вид соединения ,"Кольцевая жесткость, кН/м2 ",Материал ,Структура трубы ,"Наружный диаметр, мм ",Страна изготовитель ,"Номинальное рабочее давление PN, бар ",Тип номинального диаметра DN ,price,url,"Номинальный диаметр DN (Дн, D, d), мм ",Наличие резинового уплотнителя ,currency,Цвет трубы внутри ,Наружная поверхность трубы ,Возможность поставки в бухтах ,SDR ,ТУ ,Усилие протяжки ,Наличие раструба ,Международный стандарт ,Назначение ,"Кольцевая жесткость SN (класс кольцевой жесткости),  кН/м2 ",Основная единица измерения ,Наличие удаляемого защитного покрытия из полипропилена ,"Толщина стенки e, мм ",Другие виды соединения ,ГОСТ ,"Вес погонного метра, кг "
370bfdc7-4cc2-41a7-9456-6db83e916040,13,"Труба (ПНД) ПЭ 100 SDR 26 Ø 250х9,6 мм питьевая ГОСТ 18599 изготавливается из полиэтилена и предназначена для подземных сетей напорного водоснабжения. Соответствуют требованиям ГОСТ 18599-2001. Трубы выпускаются в отрезках по 13 м. Трубы малого (до 110 мм включительно) диаметра могут выпускаться в бухтах. Труба (ПНД) ПЭ 100 SDR 26 Ø 250х9,6 мм питьевая ГОСТ 18599 разрешена к применению АО «Мосводоканал» и ГУП «Водоканал Санкт-Петербурга».",NaN,NaN,"черный, черный с синими полосами","Труба (ПНД) ПЭ 100 SDR 26 Ø 250х9,6 мм питьевая ГОСТ 18599","230,8",сварка нагретым инструментом встык,NaN,полиэтилен (ПЭ / ПНД) класса ПЭ 100,"монолитная, однослойная",NaN,Россия,"6,3",NaN,1 348,https://nf-truba.ru/catalog/product/truba-napornaya-pe100-d-250-sdr26-pn-6-3-2/,250,NaN,rub,NaN,NaN,нет,26,NaN,NaN,без раструба,NaN,для питьевого водоснабжения,NaN,м.п.,без защитного покрытия,"9,6","электромуфтовая сварка, фланцевое соединение",ГОСТ 18599-2001,"7,29"
adc35a0e-500f-452f-b4fd-84894231c7e5,13,Труба 250 мм для электрического кабеля 4 кН/м2 полиэтиленовая из ПЭ 100 по ТУ 2248-003-34311062,NaN,NaN,красная,Труба 250 мм для эл. кабеля 4 кН/м2,"230,8",сварка нагретым инструментом встык,SN 4,полиэтилен (ПЭ / ПНД),"монолитная, многослойная (соэкструзия)",NaN,Россия,NaN,NaN,1 507,https://nf-truba.ru/catalog/product/truba-250-mm-dlya-el-kabelya-4-kn-m2/,250,NaN,rub,NaN,NaN,нет,26,NaN,4 кН/м2,без раструба,NaN,защита кабеля,NaN,м.п.,без защитного покрытия,"9,6",электромуфтовая сварка,"ГОСТ Р МЭК 61386.24-2014, ГОСТ Р 53313-2009","7,3"
a16583ae-ced8-4cbe-b86a-dff9fc98732d,13,"Труба ПЭ (ПНД) SDR 13,6 тип СТ Ø 250х18,4 мм техническая изготавливается из вторичного обработанного сырья. Эти трубы нельзя применять для напорного водопровода и канализации. Труба ПЭ (ПНД) SDR 13,6 тип СТ Ø 250х18,4 мм техническая используется как защитный футляр для кабеля.",NaN,NaN,черный,"Труба ПЭ (ПНД) SDR 13,6 тип СТ Ø 250х18,4 мм техническая","213,2",сварка нагретым инструментом встык,NaN,полиэтилен (ПЭ / ПНД),однослойная,NaN,Россия,NaN,NaN,1 605,https://nf-truba.ru/catalog/product/truba-pe-pnd-sdr-13-6-tip-st-250x18-4-mm-tehnicheskaya/,250,NaN,rub,черный,NaN,NaN,"13,6",NaN,NaN,без раструба,NaN,"для кабельных сетей, безнапорная канализация",NaN,м.п.,отсутствует,"18,4",электромуфтовая сварка,NaN,"13,4"
0cb5b2e1-57a3-408e-8ae3-92ed76a44dd9,13,"Труба (ПНД) ПЭ 100 SDR 21 Ø 250х11,9 мм питьевая ГОСТ 18599 изготавливается из полиэтилена и предназначена для подземных сетей напорного водоснабжения. Соответствуют требованиям ГОСТ 18599-2001. Трубы выпускаются в отрезках по 13 м. Трубы малого (до 110 мм включительно) диаметра могут выпускаться в бухтах. Труба (ПНД) ПЭ 100 SDR 21 Ø 250х11,9 мм питьевая ГОСТ 18599 разрешена к применению АО «Мосводоканал» и ГУП «Водоканал Санкт-Петербурга».",NaN,NaN,"черный, черный с синими полосами","Труба (ПНД) ПЭ 100 SDR 21 Ø 250х11,9 мм питьевая ГОСТ 18599","226,2",сварка нагретым инструментом встык,NaN,полиэтилен (ПЭ / ПНД) класса ПЭ 100,"монолитная, однослойная",NaN,Россия,8,NaN,1 650,https://nf-truba.ru/catalog/product/truba-napornaya-pe100-d-250-sdr21-pn-8-2/,250,NaN,rub,NaN,NaN,нет,21,NaN,NaN,без раструба,NaN,для питьевого водоснабжения,NaN,м.п.,без защитного покрытия,"11,9","электромуфтовая сварка, фланцевое соединение",ГОСТ 18599-2001,"8,92"
c40ebb6a-0b2a-4276-a068-11e321d209b4,13,Труба 250 мм для электрического кабеля 8 кН/м2 полиэтиленовая из ПЭ 100 по ТУ 2248-003-34311062,NaN,NaN,красная,Труба 250 мм для эл. кабеля 8 кН/м2,"226,2",сварка нагретым инструментом встык,SN 8,полиэтилен (ПЭ / ПНД),"монолитная, многослойная (соэкструзия)",NaN,Россия,NaN,NaN,1 838,https://nf-truba.ru/catalog/product/truba-250-mm-dlya-el-kabelya-8-kn-m2/,250,NaN,rub,NaN,NaN,нет,21,NaN,8 кН/м2,без раструба,NaN,защита кабеля,NaN,м.п.,без защитного покрытия,"11,9",электромуфтовая сварка,"ГОСТ Р МЭК 61386.24-2014, ГОСТ Р 53313-2009","8,9"
1ac6f8e4-669f-4d27-9e11-d10c73cf581a,13,"Труба ПЭ (ПНД) SDR 11 тип Т Ø 250х22,7 мм техническая изготавливается из вторичного обработанного сырья. Эти трубы нельзя применять для напорного водопровода и канализации. Труба ПЭ (ПНД) SDR 11 тип Т Ø 250х22,7 мм техническая используется как защитный футляр для кабеля.",NaN,NaN,черный,"Труба ПЭ (ПНД) SDR 11 тип Т Ø 250х22,7 мм техническая","204,6",сварка нагретым инструментом встык,NaN,полиэтилен (ПЭ / ПНД),однослойная,NaN,Россия,NaN,NaN,1 941,https://nf-truba.ru/catalog/product/truba-pe-pnd-sdr-11-tip-t-250x22-7-mm-tehnicheskaya/,250,NaN,rub,черный,NaN,NaN,11,NaN,NaN,без раструба,NaN,"для кабельных сетей, безнапорная канализация",NaN,м.п.,отсутствует,"22,7",электромуфтовая сварка,NaN,"16,2"
f262a206-ed66-4863-897d-fd388b628ba6,13,Труба 250 мм для электрического кабеля термостойкая 4 кН/м2 полиэтиленовая из ПЭ 100 по ТУ 2248-003-34311062,NaN,NaN,красная,Труба 250 мм для эл. кабеля термостойкая 4 кН/м2,"230,8",сварка нагретым инструментом встык,SN 4,полиэтилен (ПЭ / ПНД),"монолитная, многослойная (соэкструзия)",NaN,Россия,NaN,NaN,2 008,https://nf-truba.ru/catalog/product/truba-250-mm-dlya-el-kabelya-termostojkaya-4-kn-m2/,250,NaN,rub,NaN,NaN,нет,26,NaN,4 кН/м2,без раструба,NaN,защита кабеля,NaN,м.п.,без защитного покрытия,"9,6",электромуфтовая сварка,"ГОСТ Р МЭК 61386.24-2014, ГОСТ Р 53313-2009","7,3"
2b13b3c6-0c02-47de-be60-4f2a9a6399d9,13,"Труба (ПНД) ПЭ 100 SDR 17 Ø 250х14,8 мм питьевая ГОСТ 18599 изготавливается из полиэтилена и предназначена для подземных сетей напорного водоснабжения. Соответствуют требованиям ГОСТ 18599-2001. Трубы выпускаются в отрезках по 13 м. Трубы малого (до 110 мм включительно) диаметра могут выпускаться в бухтах. Труба (ПНД) ПЭ 100 SDR 17 Ø 250х14,8 мм питьевая ГОСТ 18599 разрешена к применению АО «Мосводоканал» и ГУП «Водоканал Санкт-Петербурга».",NaN,NaN,"черный, черный с синими полосами","Труба (ПНД) ПЭ 100 SDR 17 Ø 250х14,8 мм питьевая ГОСТ 18599","220,6",сварка нагретым инструментом встык,NaN,полиэтилен (ПЭ / ПНД) класса ПЭ 100,"монолитная, однослойная",NaN,Россия,10,NaN,2 035,https://nf-truba.ru/catalog/product/truba-napornaya-pe100-d-250-sdr17-pn-10-2/,250,NaN,rub,NaN,NaN,нет,17,NaN,NaN,без раструба,NaN,для питьевого водоснабжения,NaN,м.п.,без защитного покрытия,"14,7","электромуфтовая сварка, фланцевое соединение",ГОСТ 18599-2001,11
a4734ab4-2347-44ec-9615-7e2fdfad8882,13,Труба 250 мм для электрического кабеля F3 16 кН/м2 полиэтиленовая из ПЭ 100 по ТУ 2248-003-34311062,NaN,NaN,красная,Труба 250 мм для эл. кабеля F3 16 кН/м2,"220,6",сварка нагретым инструментом встык,SN 16,полиэтилен (ПЭ / ПНД),"монолитная, многослойная (соэкструзия)",NaN,Россия,NaN,NaN,2 272,https://nf-truba.ru/catalog/product/truba-250-mm-dlya-el-kabelya-f3-16-kn-m2/,250,NaN,rub,NaN,NaN,нет,17,NaN,F3 16 кН/м2,без раструба,NaN,защита кабеля,NaN,м.п.,без защитного покрытия,"14,7",электромуфтовая сварка,"ГОСТ Р МЭК 61386.24-2014, ГОСТ Р 53313-2009",11
f03943cc-2569-4fd9-a323-c12c95cbb4c2,13,Труба 250 мм для электрического кабеля термостойкая 8 кН/м2 полиэтиленовая из ПЭ 100 по ТУ 2248-003-34311062,NaN,NaN,красная,Труба 250 мм для эл. кабеля термостойкая 8 кН/м2,"226,2",сварка нагретым инструментом встык,SN 8,полиэтилен (ПЭ / ПНД),"монолитная, многослойная (соэкструзия)",NaN,Россия,NaN,NaN,2 448,https://nf-truba.ru/catalog/product/truba-250-mm-dlya-el-kabelya-termostojkaya-8-kn-m2/,250,NaN,rub,NaN,NaN,нет,21,NaN,8 кН/м2,без раструба,NaN,защита кабеля,NaN,м.п.,без защитного покрытия,"11,9",электромуфтовая сварка,"ГОСТ Р МЭК 61386.24-2014, ГОСТ Р 53313-2009","8,9"
c606b9ed-fae2-43ac-b63d-9e43af7843cf,13,"Труба (ПНД) ПЭ 100 SDR 13,6 Ø 250х18,4 мм питьевая ГОСТ 18599 изготавливается из полиэтилена и предназначена для подземных сетей напорного водоснабжения. Соответствуют требованиям ГОСТ 18599-2001. Трубы выпускаются в отрезках по 13 м. Трубы малого (до 110 мм включительно) диаметра могут выпускаться в бухтах. Труба (ПНД) ПЭ 100 SDR 13,6 Ø 250х18,4 мм питьевая ГОСТ 18599 разрешена к применению АО «Мосводоканал» и ГУП «Водоканал Санкт-Петербурга».",NaN,NaN,"черный, черный с синими полосами","Труба (ПНД) ПЭ 100 SDR 13,6 Ø 250х18,4 мм питьевая ГОСТ 18599","213,2",сварка нагретым инструментом встык,NaN,полиэтилен (ПЭ / ПНД) класса ПЭ 100,"монолитная, однослойная",NaN,Россия,"12,5",NaN,2 479,https://nf-truba.ru/catalog/product/truba-napornaya-pe100-d-250-sdr13-6-pn-12-5-2/,250,NaN,rub,NaN,NaN,нет,"13,6",NaN,NaN,без раструба,NaN,для питьевого водоснабжения,NaN,м.п.,без защитного покрытия,"18,4","электромуфтовая сварка, фланцевое соединение",ГОСТ 18599-2001,"13,4"
